pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000200,11,11,0,14,,2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=66.
PATTERN_000328,11,11,0,1,,2021-10-01T00:00:00+00:00,2026-03-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=48.
PATTERN_000290,11,11,0,7,,2021-08-16T00:00:00+00:00,2021-12-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=133.
PATTERN_000397,11,11,0,27,,2022-04-20T00:00:00+00:00,2024-08-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=722.
PATTERN_000398,10,10,0,27,,2021-11-01T00:00:00+00:00,2025-08-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=2289.
PATTERN_000291,11,11,0,8,,2022-08-03T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=277.
PATTERN_000268,11,11,0,27,,2021-09-28T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=306.
PATTERN_000329,11,11,0,1,,2022-01-27T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=33.
PATTERN_000425,11,11,0,13,,2021-08-27T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=573.
PATTERN_000078,11,11,0,3,,2022-05-03T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=153.
PATTERN_000399,10,10,0,27,,2021-12-14T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=262.
PATTERN_000088,11,11,0,22,,2022-02-22T00:00:00+00:00,2023-10-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=407.
PATTERN_000211,11,11,0,24,,2021-12-14T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=345.
PATTERN_000479,11,11,0,27,,2021-09-28T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=3151.
PATTERN_000545,10,10,0,21,,2021-08-27T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=241.
PATTERN_000269,11,11,0,27,,2022-06-21T00:00:00+00:00,2024-11-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1413.
PATTERN_000440,11,11,0,2,,2021-09-01T00:00:00+00:00,2025-09-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=139.
PATTERN_000051,11,11,0,24,,2021-10-01T00:00:00+00:00,2024-09-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1070.
PATTERN_000355,11,11,0,4,,2021-07-16T00:00:00+00:00,2026-03-26T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=136.
PATTERN_000480,11,11,0,27,,2021-07-26T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=247.
PATTERN_000187,11,11,0,10,,2021-08-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=125.
PATTERN_000004,11,11,0,22,,2021-07-02T00:00:00+00:00,2024-01-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=243.
PATTERN_000529,11,11,0,27,,2021-08-11T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=839.
PATTERN_000270,11,11,0,26,,2021-07-26T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=406.
PATTERN_000356,10,10,0,4,,2021-07-02T00:00:00+00:00,2026-04-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=69.
PATTERN_000116,11,11,0,20,,2022-02-28T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=457.
PATTERN_000499,11,11,0,27,,2021-07-26T00:00:00+00:00,2025-12-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=297.
PATTERN_000023,11,11,0,27,,2021-07-21T00:00:00+00:00,2025-11-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1839.
PATTERN_000546,11,11,0,16,,2021-09-01T00:00:00+00:00,2023-04-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=158.
PATTERN_000292,31,31,0,8,,2021-07-26T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=31; verified independent events=31; raw pattern sample_count=291.
PATTERN_000607,11,11,0,24,,2022-02-23T00:00:00+00:00,2024-09-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=949.
PATTERN_000481,11,11,0,20,,2021-09-07T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=152.
PATTERN_000591,11,11,0,21,,2021-08-19T00:00:00+00:00,2023-09-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=238.
PATTERN_000089,9,9,0,18,,2022-06-16T00:00:00+00:00,2024-03-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=123.
PATTERN_000530,11,11,0,27,,2021-08-19T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=718.
PATTERN_000347,10,10,0,1,,2021-07-08T00:00:00+00:00,2025-07-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=133.
PATTERN_000006,11,11,0,24,,2021-09-15T00:00:00+00:00,2024-03-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=618.
PATTERN_000500,11,11,0,27,,2022-03-31T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=887.
PATTERN_000628,11,11,0,27,,2021-07-21T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1537.
PATTERN_000243,10,10,0,10,,2021-09-02T00:00:00+00:00,2025-04-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=71.
PATTERN_000084,11,11,0,1,,2021-08-24T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=66.
PATTERN_000767,10,10,0,11,,2021-08-26T00:00:00+00:00,2022-12-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=84.
PATTERN_000304,11,11,0,3,,2021-09-20T00:00:00+00:00,2025-11-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=54.
PATTERN_000314,10,10,0,1,,2021-12-09T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=56.
PATTERN_000341,11,11,0,4,,2021-07-02T00:00:00+00:00,2026-01-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=498.
PATTERN_000373,11,11,0,19,,2021-08-19T00:00:00+00:00,2021-12-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=223.
PATTERN_000451,10,10,0,1,,2021-10-19T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=87.
PATTERN_000608,11,11,0,24,,2021-07-13T00:00:00+00:00,2024-03-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=668.
PATTERN_000629,10,10,0,20,,2021-08-19T00:00:00+00:00,2021-11-26T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=269.
PATTERN_000212,14,14,0,21,,2022-04-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=14; verified independent events=14; raw pattern sample_count=209.
PATTERN_000180,11,11,0,2,,2021-09-28T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=214.
PATTERN_000609,13,13,0,19,,2022-04-11T00:00:00+00:00,2024-05-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=13; verified independent events=13; raw pattern sample_count=149.
PATTERN_000149,11,11,0,10,,2022-04-27T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=245.
PATTERN_000181,10,10,0,2,,2021-07-13T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=106.
PATTERN_000293,11,11,0,8,,2021-07-02T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=152.
PATTERN_000229,11,11,0,4,,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=285.
PATTERN_000117,11,11,0,20,,2023-04-10T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1394.
PATTERN_000568,11,11,0,21,,2021-08-24T00:00:00+00:00,2023-09-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=307.
PATTERN_000482,11,11,0,22,,2021-09-10T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=113.
PATTERN_000400,10,10,0,12,,2021-12-31T00:00:00+00:00,2023-04-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=81.
PATTERN_000166,11,11,0,7,,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=335.
PATTERN_000531,11,11,0,27,,2022-06-21T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1936.
PATTERN_000745,10,10,0,14,,2021-08-23T00:00:00+00:00,2023-04-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=97.
PATTERN_000271,11,11,0,9,,2021-09-23T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=56.
PATTERN_000294,11,11,0,8,,2022-01-27T00:00:00+00:00,2026-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=218.
PATTERN_000167,11,11,0,7,,2022-02-01T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=163.
PATTERN_000064,11,11,0,4,,2021-07-08T00:00:00+00:00,2024-05-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=34.
PATTERN_000569,11,11,0,27,,2021-07-16T00:00:00+00:00,2026-01-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=2271.
PATTERN_000630,11,11,0,27,,2021-07-16T00:00:00+00:00,2025-04-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=712.
PATTERN_000483,11,11,0,27,,2021-09-23T00:00:00+00:00,2025-07-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=936.
PATTERN_000244,11,11,0,12,,2021-07-26T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=229.
PATTERN_000441,11,11,0,2,,2021-11-26T00:00:00+00:00,2025-12-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=69.
PATTERN_000133,11,11,0,4,,2021-07-16T00:00:00+00:00,2025-07-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=131.
PATTERN_000031,11,11,0,27,,2022-11-01T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=516.
PATTERN_000134,11,11,0,4,,2022-04-20T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=54.
PATTERN_000547,11,11,0,27,,2021-08-16T00:00:00+00:00,2026-02-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=908.
PATTERN_000592,10,10,0,27,,2023-07-06T00:00:00+00:00,2026-01-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=2067.
PATTERN_000090,36,36,0,23,,2022-04-01T00:00:00+00:00,2024-09-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=36; verified independent events=36; raw pattern sample_count=212.
PATTERN_000230,11,11,0,4,,2021-08-06T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=177.
PATTERN_000548,10,10,0,26,,2021-08-24T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=747.
PATTERN_000024,11,11,0,27,,2021-07-29T00:00:00+00:00,2025-02-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1357.
PATTERN_000118,11,11,0,20,,2021-07-02T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=197.
PATTERN_000458,11,11,0,3,,2021-07-21T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=70.
PATTERN_000052,11,11,0,24,,2022-07-13T00:00:00+00:00,2024-06-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=472.
PATTERN_000401,10,10,0,13,,2021-12-09T00:00:00+00:00,2022-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=58.
PATTERN_000213,10,10,0,24,,2021-10-19T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=943.
PATTERN_000188,11,11,0,9,,2021-07-02T00:00:00+00:00,2025-10-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=208.
PATTERN_000593,11,11,0,22,,2021-09-15T00:00:00+00:00,2022-02-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=151.
PATTERN_000631,11,11,0,27,,2022-03-09T00:00:00+00:00,2025-10-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=932.
PATTERN_000272,11,11,0,27,,2021-08-11T00:00:00+00:00,2025-05-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=575.
PATTERN_000168,11,11,0,7,,2021-08-16T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=228.
PATTERN_000594,11,11,0,27,,2021-12-09T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1600.
PATTERN_000402,11,11,0,27,,2022-02-17T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=771.
PATTERN_000245,11,11,0,12,,2021-08-19T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=501.
PATTERN_000065,8,8,0,4,,2021-11-04T00:00:00+00:00,2023-04-26T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=8; verified independent events=8; raw pattern sample_count=34.
PATTERN_000426,11,11,0,13,,2021-10-27T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=539.
PATTERN_000570,10,10,0,18,,2021-09-09T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=98.
PATTERN_000571,11,11,0,27,,2021-09-20T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1250.
PATTERN_000214,9,9,0,10,,2021-09-10T00:00:00+00:00,2021-09-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=34.
PATTERN_000374,11,11,0,27,,2021-12-06T00:00:00+00:00,2025-03-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1967.
PATTERN_000273,11,11,0,27,,2021-07-13T00:00:00+00:00,2024-12-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1607.
PATTERN_000085,11,11,0,1,,2022-02-09T00:00:00+00:00,2025-12-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=33.
