pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000097,123,123,0,22,,2022-02-24T00:00:00+00:00,2024-03-01T00:00:00+00:00,0,0,,-1.0,,0.39837,1.41043,0.95416,1.47819,0.97881,-0.01217,26.31597,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000199,514,514,0,10,,2021-09-07T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-1.0,,0.42412,1.36928,0.97186,1.408927,1.04118,0.02297,21.67331,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000067,86,86,0,4,,2021-07-29T00:00:00+00:00,2023-03-30T00:00:00+00:00,0,0,,-1.0,,0.36047,1.95863,0.98571,1.987025,1.11996,0.07562,9.71774,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000172,198,198,0,7,,2021-08-16T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.40404,1.48838,0.99131,1.501427,1.01792,0.01059,18.90392,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000173,117,117,0,7,,2021-12-14T00:00:00+00:00,2025-11-28T00:00:00+00:00,0,0,,-1.0,,0.36752,1.34574,0.87145,1.544254,0.89734,-0.05658,15.37525,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000159,637,637,0,10,,2021-10-27T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.39717,1.37432,0.96052,1.430808,0.94269,-0.03318,37.1595,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000009,594,594,0,24,,2021-07-02T00:00:00+00:00,2023-12-26T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000174,160,160,0,7,,2022-02-01T00:00:00+00:00,2026-03-03T00:00:00+00:00,0,0,,-1.0,,0.39375,1.67037,0.99109,1.685387,1.09463,0.05686,15.36881,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000256,57,57,0,11,,2021-08-17T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,-1.0,,0.45614,1.11142,0.94505,1.176044,0.98637,-0.00701,6.31422,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000044,878,878,0,24,,2021-08-24T00:00:00+00:00,2024-05-22T00:00:00+00:00,0,0,,-1.0,,0.41458,1.39631,0.97173,1.436932,1.01759,0.01001,48.64447,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000102,42,42,0,1,,2021-09-23T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-0.69248,,0.45238,1.24706,0.93405,1.335111,1.10292,0.05264,11.38496,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000045,422,422,0,24,,2021-10-01T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,-0.68051,,0.43602,1.20093,0.92224,1.302188,1.00674,0.00351,26.57188,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000234,128,128,0,4,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,-1.0,,0.3125,2.24014,0.91083,2.459449,1.11794,0.07385,27.1477,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000011,422,422,0,24,,2021-12-09T00:00:00+00:00,2024-04-23T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000297,331,331,0,8,,2021-12-14T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,-1.0,,0.38369,1.50055,0.94647,1.585417,0.987,-0.00758,21.77095,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000235,95,95,0,4,,2021-07-16T00:00:00+00:00,2025-02-28T00:00:00+00:00,0,0,,-1.0,,0.37895,1.35725,0.97579,1.390924,0.8487,-0.09169,15.67458,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000141,55,55,0,4,,2021-11-12T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,-0.23747,,0.41818,1.12114,0.79288,1.41401,1.01632,0.00753,10.30326,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000142,67,67,0,4,,2021-09-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,0,,-1.0,,0.38806,1.61972,0.9678,1.67361,1.06132,0.03632,9.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000257,176,176,0,11,,2021-07-16T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,-0.29358,,0.44886,0.92893,0.8571,1.083806,0.88269,-0.05541,30.51792,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000236,140,140,0,4,,2021-09-20T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,-1.0,,0.42143,1.26774,0.95766,1.323789,0.96424,-0.01981,23.93782,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000012,71,71,0,13,,2021-11-22T00:00:00+00:00,2024-03-22T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
